time,month_factor,month_and_year_factor,latitude,longitude,county,county_factor,year,count,2m_temperature,total_precipitation,low_vegetation_cover,high_vegetation_cover,10m_wind_speed,volumetric_soil_water_layer_1,total_cloud_cover,housingdensity,population,populationdensity
12/1/2016,11,47,38.75,-124,Sonoma,47,2016,0,50.72,0.0034,0.024,0.19,5.83,0.1,0.58,208324,502547,318.91
12/1/2016,11,47,37.75,-121.25,Stanislaus,48,2016,0,47.73,0.0024,0.545,0.44,2.13,0.32,0.51,181055,539255,360.75
12/1/2016,11,47,39.25,-121.75,Sutter,49,2016,0,47.76,0.0033,0.54,0.46,2.36,0.35,0.55,34337,95742,158.93
12/1/2016,11,47,40.25,-122.75,Tehama,50,2016,0,42.79,0.0043,0.297,0.67,2.27,0.41,0.55,27427,63453,21.51
12/1/2016,11,47,41.25,-123.5,Trinity,51,2016,0,35.12,0.0055,0.02,0.98,1.67,0.47,0.62,8854,12828,4.03
12/1/2016,11,47,36.75,-119.5,Tulare,52,2016,0,42.53,0.0039,0.378,0.61,1.5,0.33,0.52,147688,459235,95.19
12/1/2016,11,47,38.25,-120.5,Tuolumne,53,2016,0,39.46,0.0065,0.233,0.74,2.06,0.42,0.53,31478,53770,24.21
12/1/2016,11,47,34.5,-120,Ventura,54,2016,0,56.09,0.002,0.161,0.08,4.46,0.06,0.49,287180,847323,459.72
12/1/2016,11,47,38.75,-122.25,Yolo,55,2016,0,47.89,0.0026,0.379,0.61,2.16,0.33,0.55,77251,215627,212.51
12/1/2016,11,47,39.5,-121.5,Yuba,56,2016,0,45.66,0.0066,0.362,0.64,2.4,0.41,0.55,28401,74952,118.62
1/1/2017,0,48,37.75,-122.25,Alameda,1,2017,0,48.38,0.0086,0.596,0.18,2.6,0.39,0.69,605974,1660196,2246.48
1/1/2017,0,48,38.5,-120.75,Amador,2,2017,0,41.78,0.0183,0.002,1,3.63,0.45,0.67,18318,38529,64.8
1/1/2017,0,48,40,-121.75,Butte,3,2017,0,41.28,0.0165,0.176,0.82,3.58,0.43,0.68,99438,228696,139.75
1/1/2017,0,48,38.5,-120.75,Calaveras,4,2017,0,39.28,0.0187,0.078,0.92,3.29,0.43,0.68,27917,45681,44.78
1/1/2017,0,48,39.25,-122.25,Colusa,5,2017,0,47.56,0.0074,0.392,0.57,2.87,0.38,0.63,8056,21579,18.75
1/1/2017,0,48,38,-122.25,Contra Costa,6,2017,0,48.55,0.0089,0.579,0.31,2.67,0.39,0.71,413957,1145535,1600.04
1/1/2017,0,48,41.75,-124,Del Norte,7,2017,0,40.41,0.015,0.001,1,3.91,0.23,0.69,11395,27351,27.18
1/1/2017,0,48,39,-121,El Dorado,8,2017,0,34.72,0.0194,0.114,0.86,3.45,0.45,0.71,90320,188679,110.48
1/1/2017,0,48,37.25,-120.75,Fresno,9,2017,0,45.41,0.0101,0.44,0.56,1.99,0.41,0.64,330920,985238,165.36
1/1/2017,0,48,39.75,-122.5,Glenn,10,2017,0,46.34,0.0081,0.636,0.36,2.92,0.4,0.64,11021,27926,21.25
1/1/2017,0,48,42,-124,Humboldt,11,2017,0,26.56,0.0061,0.688,0.3,2.22,0.33,0.75,63027,136507,38.26
1/1/2017,0,48,33.5,-116,Imperial,12,2017,0,55.72,0.0013,0.964,0.01,1.95,0.13,0.46,57714,181649,43.49
1/1/2017,0,48,38,-118.75,Inyo,13,2017,0,27.73,0.0083,0.864,0.09,1.63,0.27,0.59,9570,17868,1.76
1/1/2017,0,48,36,-120,Kern,14,2017,0,43.79,0.0052,0.699,0.29,2.3,0.35,0.6,297819,887356,109.12
1/1/2017,0,48,36.25,-120.25,Kings,15,2017,0,49.93,0.0036,0.778,0.22,2.06,0.38,0.62,46383,149665,107.72
1/1/2017,0,48,42,-123,Lake,16,2017,0,29.32,0.007,0.57,0.41,2.59,0.34,0.75,34695,64111,51.03
1/1/2017,0,48,40.75,-121,Lassen,17,2017,0,27,0.0073,0.757,0.21,2.36,0.39,0.77,12762,30920,6.81
1/1/2017,0,48,34.75,-119.25,Los Angeles,18,2017,0,53.92,0.0038,0.313,0.06,3.82,0.13,0.55,3542673,10103711,2489.9
1/1/2017,0,48,37.5,-120.25,Madera,19,2017,0,42.92,0.0152,0.286,0.71,2.25,0.42,0.67,50570,155423,72.73
1/1/2017,0,48,38,-124,Marin,20,2017,0,51.61,0.0073,0.012,0.15,5.99,0.04,0.68,113127,259749,499.22
1/1/2017,0,48,38,-120,Mariposa,21,2017,0,31.39,0.0202,0.371,0.61,2.56,0.44,0.67,10425,17414,12.02
1/1/2017,0,48,40,-124,Mendocino,22,2017,0,43.53,0.0126,0.005,0.72,2.95,0.33,0.7,41090,87576,24.98
1/1/2017,0,48,37.5,-121,Merced,23,2017,0,48.63,0.007,0.676,0.31,2.45,0.38,0.66,85266,271096,140.1
1/1/2017,0,48,41.75,-121,Modoc,24,2017,0,22.89,0.005,0.879,0.11,2.68,0.34,0.77,5259,8876,2.27
1/1/2017,0,48,38.5,-119.75,Mono,25,2017,0,22.48,0.0138,0.669,0.28,2.5,0.4,0.67,14113,14354,4.71
1/1/2017,0,48,36.75,-124,Monterey,26,2017,0,53.5,0.006,0.059,0.09,6.24,0.06,0.63,141679,434534,132.46
1/1/2017,0,48,38.5,-122.5,Napa,27,2017,0,46.87,0.0113,0.033,0.97,2.26,0.39,0.7,55826,139878,186.91
1/1/2017,0,48,39.5,-121.25,Nevada,28,2017,0,34.59,0.0184,0.081,0.89,3.43,0.46,0.71,53864,99367,103.75
1/1/2017,0,48,33.75,-118,Orange,29,2017,0,55.82,0.0052,0.528,0.09,2.81,0.23,0.57,1101613,3174289,4015.19
1/1/2017,0,48,39.25,-121.25,Placer,30,2017,0,40.08,0.0179,0.205,0.78,3.45,0.43,0.69,163862,385115,273.71
1/1/2017,0,48,40.5,-121.5,Plumas,31,2017,0,28.41,0.0152,0.156,0.82,2.98,0.46,0.74,15818,18660,7.37
1/1/2017,0,48,34,-117.5,Riverside,32,2017,0,48.32,0.0052,0.818,0.18,2,0.32,0.58,839357,2414964,335.11
1/1/2017,0,48,38.75,-121.5,Sacramento,33,2017,0,47.87,0.0103,0.489,0.5,3.2,0.4,0.69,569623,1527301,1583.29
1/1/2017,0,48,37,-121.5,San Benito,34,2017,0,47.65,0.0071,0.411,0.57,2.12,0.38,0.66,18871,60164,43.32
1/1/2017,0,48,36.25,-117.75,San Bernardino,35,2017,0,46.15,0.0029,0.914,0.06,2.54,0.24,0.53,719171,2150945,107.24
1/1/2017,0,48,33.25,-117.75,San Diego,36,2017,0,52.51,0.0047,0.631,0.16,2.53,0.25,0.57,1213992,3321237,789.52
1/1/2017,0,48,38.25,-121.5,San Joaquin,37,2017,0,47.73,0.0092,0.508,0.47,2.84,0.39,0.68,242746,743296,534.24
1/1/2017,0,48,36,-124,San Luis Obispo,38,2017,0,54.21,0.0054,0.073,0.1,6.23,0.07,0.6,121880,282481,85.64
1/1/2017,0,48,37.75,-124,San Mateo,39,2017,0,52.85,0.0066,0.013,0.04,6.16,0.05,0.67,278055,768901,1714.73
1/1/2017,0,48,35,-123.75,Santa Barbara,40,2017,0,55.41,0.0035,0.013,0.06,6.41,0.04,0.57,157006,445298,162.81
1/1/2017,0,48,37.5,-122,Santa Clara,41,2017,0,46.91,0.0109,0.335,0.64,2.27,0.41,0.67,671004,1932510,1497.95
1/1/2017,0,48,37,-124,Santa Cruz,42,2017,0,52.91,0.0082,0.018,0.06,5.89,0.04,0.64,106311,274856,617.42
1/1/2017,0,48,41.25,-122.5,Shasta,43,2017,0,34.64,0.0119,0.222,0.77,3,0.46,0.68,78840,179384,47.51
1/1/2017,0,48,39.75,-121,Sierra,44,2017,0,32.28,0.0214,0.033,0.97,3.53,0.48,0.72,2356,3002,3.15
1/1/2017,0,48,42,-123.75,Siskiyou,45,2017,0,29.06,0.0095,0.306,0.68,2.31,0.41,0.69,24138,43622,6.95
1/1/2017,0,48,38.25,-122,Solano,46,2017,0,48.52,0.0106,0.417,0.56,2.64,0.39,0.71,157905,443511,539.71
1/1/2017,0,48,38.75,-124,Sonoma,47,2017,0,50.03,0.0088,0.024,0.19,5.29,0.11,0.68,209209,502469,318.86
1/1/2017,0,48,37.75,-121.25,Stanislaus,48,2017,0,48.14,0.0082,0.545,0.44,2.66,0.39,0.67,181586,544717,364.4
1/1/2017,0,48,39.25,-121.75,Sutter,49,2017,0,48.1,0.0086,0.54,0.46,3.24,0.39,0.64,34412,96204,159.7
1/1/2017,0,48,40.25,-122.75,Tehama,50,2017,0,42.52,0.0093,0.297,0.67,2.63,0.43,0.66,27529,63847,21.65
1/1/2017,0,48,41.25,-123.5,Trinity,51,2017,0,33.87,0.0111,0.02,0.98,1.77,0.48,0.7,8888,12726,4
1/1/2017,0,48,36.75,-119.5,Tulare,52,2017,0,42.37,0.0115,0.378,0.61,1.76,0.4,0.66,148935,462308,95.83
1/1/2017,0,48,38.25,-120.5,Tuolumne,53,2017,0,39.22,0.0195,0.233,0.74,2.95,0.44,0.67,31523,53976,24.3
1/1/2017,0,48,34.5,-120,Ventura,54,2017,0,54.55,0.0038,0.161,0.08,4.31,0.11,0.54,288792,849044,460.65
1/1/2017,0,48,38.75,-122.25,Yolo,55,2017,0,47.61,0.0099,0.379,0.61,2.71,0.39,0.67,77920,218477,215.31
1/1/2017,0,48,39.5,-121.5,Yuba,56,2017,0,45.42,0.0144,0.362,0.64,3.38,0.43,0.66,28582,76578,121.2
2/1/2017,1,49,37.75,-122.25,Alameda,1,2017,0,53.27,0.0076,0.596,0.18,2.72,0.39,0.71,605974,1660196,2246.48
2/1/2017,1,49,38.5,-120.75,Amador,2,2017,0,47.03,0.0179,0.002,1,3.61,0.46,0.73,18318,38529,64.8
2/1/2017,1,49,40,-121.75,Butte,3,2017,1,47.01,0.0183,0.176,0.82,3.6,0.43,0.74,99438,228696,139.75
2/1/2017,1,49,38.5,-120.75,Calaveras,4,2017,0,44.47,0.0174,0.078,0.92,3.34,0.43,0.72,27917,45681,44.78
2/1/2017,1,49,39.25,-122.25,Colusa,5,2017,0,52.93,0.0074,0.392,0.57,3.05,0.39,0.68,8056,21579,18.75
2/1/2017,1,49,38,-122.25,Contra Costa,6,2017,0,54,0.0076,0.579,0.31,2.75,0.39,0.71,413957,1145535,1600.04
2/1/2017,1,49,41.75,-124,Del Norte,7,2017,0,45.18,0.0192,0.001,1,4.65,0.24,0.85,11395,27351,27.18
2/1/2017,1,49,39,-121,El Dorado,8,2017,0,39.74,0.018,0.114,0.86,3.4,0.47,0.77,90320,188679,110.48
2/1/2017,1,49,37.25,-120.75,Fresno,9,2017,0,50.65,0.0075,0.44,0.56,2.2,0.41,0.68,330920,985238,165.36
2/1/2017,1,49,39.75,-122.5,Glenn,10,2017,0,52.05,0.008,0.636,0.36,3.18,0.4,0.69,11021,27926,21.25
2/1/2017,1,49,42,-124,Humboldt,11,2017,0,37,0.0058,0.688,0.3,2.84,0.36,0.73,63027,136507,38.26
2/1/2017,1,49,33.5,-116,Imperial,12,2017,0,62.37,0.0012,0.964,0.01,1.98,0.06,0.47,57714,181649,43.49
2/1/2017,1,49,38,-118.75,Inyo,13,2017,0,34.62,0.0053,0.864,0.09,1.57,0.3,0.58,9570,17868,1.76
2/1/2017,1,49,36,-120,Kern,14,2017,0,49.13,0.0037,0.699,0.29,2.3,0.33,0.67,297819,887356,109.12
2/1/2017,1,49,36.25,-120.25,Kings,15,2017,0,55.19,0.0034,0.778,0.22,2.26,0.37,0.66,46383,149665,107.72
2/1/2017,1,49,42,-123,Lake,16,2017,0,37.15,0.0063,0.57,0.41,3.35,0.38,0.75,34695,64111,51.03
2/1/2017,1,49,40.75,-121,Lassen,17,2017,0,35.18,0.0066,0.757,0.21,2.83,0.41,0.76,12762,30920,6.81
2/1/2017,1,49,34.75,-119.25,Los Angeles,18,2017,0,55.61,0.0029,0.313,0.06,3.67,0.12,0.65,3542673,10103711,2489.9
2/1/2017,1,49,37.5,-120.25,Madera,19,2017,0,48.21,0.012,0.286,0.71,2.46,0.42,0.67,50570,155423,72.73
2/1/2017,1,49,38,-124,Marin,20,2017,0,53.57,0.008,0.012,0.15,6.64,0.04,0.72,113127,259749,499.22
2/1/2017,1,49,38,-120,Mariposa,21,2017,0,36.3,0.0163,0.371,0.61,2.58,0.45,0.72,10425,17414,12.02
2/1/2017,1,49,40,-124,Mendocino,22,2017,0,47.43,0.0116,0.005,0.72,3.73,0.33,0.77,41090,87576,24.98
2/1/2017,1,49,37.5,-121,Merced,23,2017,0,54.14,0.0055,0.676,0.31,2.66,0.38,0.67,85266,271096,140.1
2/1/2017,1,49,41.75,-121,Modoc,24,2017,0,32.46,0.0045,0.879,0.11,3.37,0.39,0.76,5259,8876,2.27
2/1/2017,1,49,38.5,-119.75,Mono,25,2017,0,27.71,0.0105,0.669,0.28,2.54,0.41,0.68,14113,14354,4.71
2/1/2017,1,49,36.75,-124,Monterey,26,2017,0,54.66,0.0053,0.059,0.09,6.56,0.06,0.75,141679,434534,132.46
2/1/2017,1,49,38.5,-122.5,Napa,27,2017,0,52.2,0.0095,0.033,0.97,2.53,0.39,0.7,55826,139878,186.91
2/1/2017,1,49,39.5,-121.25,Nevada,28,2017,0,39.54,0.0177,0.081,0.89,3.48,0.47,0.77,53864,99367,103.75
2/1/2017,1,49,33.75,-118,Orange,29,2017,0,57.2,0.0031,0.528,0.09,2.53,0.22,0.67,1101613,3174289,4015.19
2/1/2017,1,49,39.25,-121.25,Placer,30,2017,0,45.53,0.0176,0.205,0.78,3.38,0.44,0.74,163862,385115,273.71
2/1/2017,1,49,40.5,-121.5,Plumas,31,2017,0,34.35,0.0149,0.156,0.82,3.13,0.48,0.8,15818,18660,7.37
2/1/2017,1,49,34,-117.5,Riverside,32,2017,0,53.04,0.0028,0.818,0.18,1.84,0.27,0.63,839357,2414964,335.11
2/1/2017,1,49,38.75,-121.5,Sacramento,33,2017,0,54.2,0.0095,0.489,0.5,3.18,0.39,0.7,569623,1527301,1583.29
2/1/2017,1,49,37,-121.5,San Benito,34,2017,0,52.3,0.0046,0.411,0.57,2.18,0.39,0.72,18871,60164,43.32
2/1/2017,1,49,36.25,-117.75,San Bernardino,35,2017,0,53.05,0.0016,0.914,0.06,2.51,0.14,0.58,719171,2150945,107.24
2/1/2017,1,49,33.25,-117.75,San Diego,36,2017,0,55.46,0.0037,0.631,0.16,2.35,0.21,0.62,1213992,3321237,789.52
2/1/2017,1,49,38.25,-121.5,San Joaquin,37,2017,0,53.89,0.0081,0.508,0.47,2.96,0.39,0.69,242746,743296,534.24
2/1/2017,1,49,36,-124,San Luis Obispo,38,2017,0,55.26,0.0052,0.073,0.1,6.26,0.07,0.73,121880,282481,85.64
2/1/2017,1,49,37.75,-124,San Mateo,39,2017,0,54.4,0.007,0.013,0.04,6.77,0.05,0.73,278055,768901,1714.73
2/1/2017,1,49,35,-123.75,Santa Barbara,40,2017,0,56.19,0.0046,0.013,0.06,6.59,0.04,0.7,157006,445298,162.81
2/1/2017,1,49,37.5,-122,Santa Clara,41,2017,0,51.53,0.0082,0.335,0.64,2.45,0.41,0.72,671004,1932510,1497.95
2/1/2017,1,49,37,-124,Santa Cruz,42,2017,0,54.38,0.0075,0.018,0.06,6.41,0.04,0.73,106311,274856,617.42
2/1/2017,1,49,41.25,-122.5,Shasta,43,2017,0,41.55,0.0123,0.222,0.77,3.37,0.47,0.77,78840,179384,47.51
2/1/2017,1,49,39.75,-121,Sierra,44,2017,0,37.75,0.0212,0.033,0.97,3.5,0.49,0.79,2356,3002,3.15
2/1/2017,1,49,42,-123.75,Siskiyou,45,2017,0,37.09,0.011,0.306,0.68,2.82,0.44,0.82,24138,43622,6.95
2/1/2017,1,49,38.25,-122,Solano,46,2017,0,54.01,0.0082,0.417,0.56,2.75,0.39,0.71,157905,443511,539.71
2/1/2017,1,49,38.75,-124,Sonoma,47,2017,0,52.47,0.0091,0.024,0.19,6.23,0.11,0.72,209209,502469,318.86
2/1/2017,1,49,37.75,-121.25,Stanislaus,48,2017,0,54.04,0.0063,0.545,0.44,2.87,0.39,0.68,181586,544717,364.4
2/1/2017,1,49,39.25,-121.75,Sutter,49,2017,0,54.11,0.0085,0.54,0.46,3.25,0.39,0.68,34412,96204,159.7
2/1/2017,1,49,40.25,-122.75,Tehama,50,2017,0,48.08,0.0088,0.297,0.67,2.91,0.43,0.72,27529,63847,21.65
2/1/2017,1,49,41.25,-123.5,Trinity,51,2017,0,39.64,0.0108,0.02,0.98,2.06,0.49,0.81,8888,12726,4
2/1/2017,1,49,36.75,-119.5,Tulare,52,2017,0,47.36,0.0075,0.378,0.61,1.74,0.4,0.7,148935,462308,95.83
2/1/2017,1,49,38.25,-120.5,Tuolumne,53,2017,0,44.57,0.017,0.233,0.74,3,0.44,0.71,31523,53976,24.3
2/1/2017,1,49,34.5,-120,Ventura,54,2017,0,55.66,0.0039,0.161,0.08,4.52,0.11,0.65,288792,849044,460.65
2/1/2017,1,49,38.75,-122.25,Yolo,55,2017,0,53.11,0.0081,0.379,0.61,2.87,0.39,0.69,77920,218477,215.31
2/1/2017,1,49,39.5,-121.5,Yuba,56,2017,0,51.39,0.0151,0.362,0.64,3.32,0.43,0.71,28582,76578,121.2
3/1/2017,2,50,37.75,-122.25,Alameda,1,2017,0,56.05,0.002,0.596,0.18,2.24,0.32,0.52,605974,1660196,2246.48
3/1/2017,2,50,38.5,-120.75,Amador,2,2017,0,51.02,0.0051,0.002,1,2.67,0.42,0.55,18318,38529,64.8
3/1/2017,2,50,40,-121.75,Butte,3,2017,0,52.07,0.0054,0.176,0.82,2.8,0.39,0.63,99438,228696,139.75
3/1/2017,2,50,38.5,-120.75,Calaveras,4,2017,0,48.18,0.0048,0.078,0.92,2.49,0.41,0.53,27917,45681,44.78
3/1/2017,2,50,39.25,-122.25,Colusa,5,2017,0,57.63,0.0018,0.392,0.57,2.52,0.32,0.56,8056,21579,18.75
3/1/2017,2,50,38,-122.25,Contra Costa,6,2017,0,57,0.002,0.579,0.31,2.35,0.33,0.54,413957,1145535,1600.04
3/1/2017,2,50,41.75,-124,Del Norte,7,2017,0,46.9,0.0118,0.001,1,3.45,0.24,0.81,11395,27351,27.18
3/1/2017,2,50,39,-121,El Dorado,8,2017,0,43.81,0.0052,0.114,0.86,2.6,0.45,0.59,90320,188679,110.48
3/1/2017,2,50,37.25,-120.75,Fresno,9,2017,0,54.85,0.0018,0.44,0.56,2,0.32,0.44,330920,985238,165.36
3/1/2017,2,50,39.75,-122.5,Glenn,10,2017,0,56.84,0.0022,0.636,0.36,2.57,0.33,0.59,11021,27926,21.25
3/1/2017,2,50,42,-124,Humboldt,11,2017,0,44.62,0.0033,0.688,0.3,2.53,0.3,0.71,63027,136507,38.26
3/1/2017,2,50,33.5,-116,Imperial,12,2017,0,70.09,0,0.964,0.01,2.4,0.03,0.31,57714,181649,43.49
3/1/2017,2,50,38,-118.75,Inyo,13,2017,0,42.7,0.0007,0.864,0.09,1.72,0.26,0.39,9570,17868,1.76
3/1/2017,2,50,36,-120,Kern,14,2017,0,54.81,0.0007,0.699,0.29,2.28,0.19,0.45,297819,887356,109.12
3/1/2017,2,50,36.25,-120.25,Kings,15,2017,0,60.57,0.0008,0.778,0.22,2.1,0.23,0.44,46383,149665,107.72
3/1/2017,2,50,42,-123,Lake,16,2017,0,42.48,0.0024,0.57,0.41,2.83,0.38,0.7,34695,64111,51.03
3/1/2017,2,50,40.75,-121,Lassen,17,2017,0,40.31,0.002,0.757,0.21,2.42,0.36,0.69,12762,30920,6.81
3/1/2017,2,50,34.75,-119.25,Los Angeles,18,2017,0,58.99,0.0003,0.313,0.06,3.7,0.05,0.42,3542673,10103711,2489.9
3/1/2017,2,50,37.5,-120.25,Madera,19,2017,0,51.82,0.0029,0.286,0.71,1.91,0.38,0.45,50570,155423,72.73
3/1/2017,2,50,38,-124,Marin,20,2017,0,54.12,0.0018,0.012,0.15,6.35,0.03,0.55,113127,259749,499.22
3/1/2017,2,50,38,-120,Mariposa,21,2017,0,40.41,0.0042,0.371,0.61,2.05,0.43,0.48,10425,17414,12.02
3/1/2017,2,50,40,-124,Mendocino,22,2017,0,50.18,0.0047,0.005,0.72,3.01,0.31,0.67,41090,87576,24.98
3/1/2017,2,50,37.5,-121,Merced,23,2017,0,57.83,0.0017,0.676,0.31,2.18,0.28,0.46,85266,271096,140.1
3/1/2017,2,50,41.75,-121,Modoc,24,2017,0,37.98,0.002,0.879,0.11,2.85,0.38,0.74,5259,8876,2.27
3/1/2017,2,50,38.5,-119.75,Mono,25,2017,0,32.14,0.0022,0.669,0.28,2.17,0.42,0.46,14113,14354,4.71
3/1/2017,2,50,36.75,-124,Monterey,26,2017,0,55.41,0.0011,0.059,0.09,6.51,0.05,0.58,141679,434534,132.46
3/1/2017,2,50,38.5,-122.5,Napa,27,2017,0,56.26,0.0026,0.033,0.97,2.06,0.34,0.56,55826,139878,186.91
3/1/2017,2,50,39.5,-121.25,Nevada,28,2017,0,43.63,0.0052,0.081,0.89,2.7,0.45,0.62,53864,99367,103.75
3/1/2017,2,50,33.75,-118,Orange,29,2017,0,60.57,0.0003,0.528,0.09,2.39,0.12,0.42,1101613,3174289,4015.19
3/1/2017,2,50,39.25,-121.25,Placer,30,2017,0,49.57,0.0054,0.205,0.78,2.57,0.41,0.59,163862,385115,273.71
3/1/2017,2,50,40.5,-121.5,Plumas,31,2017,0,38.54,0.0048,0.156,0.82,2.48,0.48,0.68,15818,18660,7.37
3/1/2017,2,50,34,-117.5,Riverside,32,2017,0,59.73,0.0003,0.818,0.18,2.02,0.16,0.4,839357,2414964,335.11
3/1/2017,2,50,38.75,-121.5,Sacramento,33,2017,0,57.72,0.0028,0.489,0.5,2.45,0.34,0.55,569623,1527301,1583.29
3/1/2017,2,50,37,-121.5,San Benito,34,2017,0,55.59,0.0015,0.411,0.57,1.89,0.31,0.5,18871,60164,43.32
3/1/2017,2,50,36.25,-117.75,San Bernardino,35,2017,0,61.58,0.0001,0.914,0.06,2.66,0.04,0.38,719171,2150945,107.24
3/1/2017,2,50,33.25,-117.75,San Diego,36,2017,0,60.14,0.0003,0.631,0.16,2.3,0.15,0.4,1213992,3321237,789.52
3/1/2017,2,50,38.25,-121.5,San Joaquin,37,2017,0,57.11,0.0022,0.508,0.47,2.33,0.33,0.51,242746,743296,534.24
3/1/2017,2,50,36,-124,San Luis Obispo,38,2017,0,56.25,0.0007,0.073,0.1,6.59,0.05,0.54,121880,282481,85.64
3/1/2017,2,50,37.75,-124,San Mateo,39,2017,0,54.82,0.0014,0.013,0.04,6.45,0.05,0.57,278055,768901,1714.73
3/1/2017,2,50,35,-123.75,Santa Barbara,40,2017,0,56.83,0.0005,0.013,0.06,7.29,0.03,0.51,157006,445298,162.81
3/1/2017,2,50,37.5,-122,Santa Clara,41,2017,0,55.13,0.002,0.335,0.64,2.07,0.35,0.5,671004,1932510,1497.95
3/1/2017,2,50,37,-124,Santa Cruz,42,2017,0,54.94,0.0016,0.018,0.06,6.08,0.04,0.54,106311,274856,617.42
3/1/2017,2,50,41.25,-122.5,Shasta,43,2017,0,46.82,0.0049,0.222,0.77,2.6,0.45,0.73,78840,179384,47.51
3/1/2017,2,50,39.75,-121,Sierra,44,2017,0,42.31,0.0062,0.033,0.97,2.67,0.48,0.65,2356,3002,3.15
3/1/2017,2,50,42,-123.75,Siskiyou,45,2017,0,42.19,0.0057,0.306,0.68,2.34,0.42,0.79,24138,43622,6.95
3/1/2017,2,50,38.25,-122,Solano,46,2017,0,57.48,0.0022,0.417,0.56,2.35,0.34,0.56,157905,443511,539.71
3/1/2017,2,50,38.75,-124,Sonoma,47,2017,0,53.59,0.0026,0.024,0.19,5.8,0.09,0.58,209209,502469,318.86
3/1/2017,2,50,37.75,-121.25,Stanislaus,48,2017,0,57.58,0.0016,0.545,0.44,2.32,0.32,0.47,181586,544717,364.4
3/1/2017,2,50,39.25,-121.75,Sutter,49,2017,0,58.42,0.0027,0.54,0.46,2.66,0.33,0.56,34412,96204,159.7
3/1/2017,2,50,40.25,-122.75,Tehama,50,2017,0,53.3,0.0031,0.297,0.67,2.38,0.39,0.65,27529,63847,21.65
3/1/2017,2,50,41.25,-123.5,Trinity,51,2017,0,44.56,0.0055,0.02,0.98,1.79,0.47,0.75,8888,12726,4
3/1/2017,2,50,36.75,-119.5,Tulare,52,2017,0,51.07,0.0019,0.378,0.61,1.62,0.34,0.47,148935,462308,95.83
3/1/2017,2,50,38.25,-120.5,Tuolumne,53,2017,0,48.12,0.0047,0.233,0.74,2.28,0.42,0.5,31523,53976,24.3
3/1/2017,2,50,34.5,-120,Ventura,54,2017,0,57.83,0.0005,0.161,0.08,4.8,0.06,0.43,288792,849044,460.65
3/1/2017,2,50,38.75,-122.25,Yolo,55,2017,0,57.44,0.0022,0.379,0.61,2.34,0.33,0.56,77920,218477,215.31
3/1/2017,2,50,39.5,-121.5,Yuba,56,2017,0,55.92,0.0046,0.362,0.64,2.63,0.38,0.59,28582,76578,121.2
4/1/2017,3,51,37.75,-122.25,Alameda,1,2017,0,58.03,0.0015,0.596,0.18,2.64,0.24,0.6,605974,1660196,2246.48
4/1/2017,3,51,38.5,-120.75,Amador,2,2017,0,53.11,0.0066,0.002,1,2.81,0.43,0.61,18318,38529,64.8
4/1/2017,3,51,40,-121.75,Butte,3,2017,0,54.25,0.0061,0.176,0.82,2.94,0.4,0.64,99438,228696,139.75
4/1/2017,3,51,38.5,-120.75,Calaveras,4,2017,0,50.73,0.006,0.078,0.92,2.73,0.41,0.6,27917,45681,44.78
4/1/2017,3,51,39.25,-122.25,Colusa,5,2017,0,60.98,0.0014,0.392,0.57,2.86,0.26,0.61,8056,21579,18.75
4/1/2017,3,51,38,-122.25,Contra Costa,6,2017,0,59.59,0.0016,0.579,0.31,2.75,0.27,0.6,413957,1145535,1600.04
4/1/2017,3,51,41.75,-124,Del Norte,7,2017,0,48.39,0.009,0.001,1,3.99,0.23,0.73,11395,27351,27.18
4/1/2017,3,51,39,-121,El Dorado,8,2017,0,45.49,0.0067,0.114,0.86,2.74,0.46,0.62,90320,188679,110.48
4/1/2017,3,51,37.25,-120.75,Fresno,9,2017,3,58.8,0.0023,0.44,0.56,2.48,0.28,0.51,330920,985238,165.36
4/1/2017,3,51,39.75,-122.5,Glenn,10,2017,0,59.79,0.0021,0.636,0.36,2.85,0.29,0.61,11021,27926,21.25
4/1/2017,3,51,42,-124,Humboldt,11,2017,0,47.12,0.003,0.688,0.3,2.84,0.23,0.66,63027,136507,38.26
4/1/2017,3,51,33.5,-116,Imperial,12,2017,0,74.62,0,0.964,0.01,2.57,0,0.28,57714,181649,43.49
4/1/2017,3,51,38,-118.75,Inyo,13,2017,0,49.32,0.0013,0.864,0.09,1.89,0.18,0.43,9570,17868,1.76
4/1/2017,3,51,36,-120,Kern,14,2017,0,58.67,0.0006,0.699,0.29,2.7,0.12,0.46,297819,887356,109.12
4/1/2017,3,51,36.25,-120.25,Kings,15,2017,0,65.1,0.0009,0.778,0.22,2.6,0.19,0.47,46383,149665,107.72
4/1/2017,3,51,42,-123,Lake,16,2017,0,46.02,0.0026,0.57,0.41,3.05,0.36,0.68,34695,64111,51.03
4/1/2017,3,51,40.75,-121,Lassen,17,2017,0,44.08,0.0024,0.757,0.21,2.88,0.32,0.65,12762,30920,6.81
4/1/2017,3,51,34.75,-119.25,Los Angeles,18,2017,0,60.86,0.0001,0.313,0.06,4.37,0.02,0.45,3542673,10103711,2489.9
4/1/2017,3,51,37.5,-120.25,Madera,19,2017,0,55.61,0.0036,0.286,0.71,2.45,0.35,0.53,50570,155423,72.73
4/1/2017,3,51,38,-124,Marin,20,2017,0,54.65,0.0021,0.012,0.15,6.72,0.03,0.6,113127,259749,499.22
